0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,1
34,1,1
35,1,1
36,1,1
37,1,1
38,1,1
39,1,1
40,1,1
41,1,1
42,1,1
43,1,1
44,1,1
45,1,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,1
51,1,1
52,1,1
53,1,1
54,1,1
55,1,1
56,1,1
57,1,1
58,1,1
59,1,1
60,1,1
61,1,1
62,1,1
63,1,1
64,1,1
65,1,1
66,1,1
67,1,1
68,1,1
69,1,1
70,1,1
71,1,1
72,1,1
73,1,1
74,1,1
75,1,1
76,1,1
77,1,1
78,1,1
79,1,1
80,1,1
81,1,1
82,1,1
83,1,1
84,1,1
85,1,1
86,1,1
87,1,1
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,1
96,1,1
97,1,1
98,1,1
99,1,1
0,1,18
1,1,18
2,1,18
3,1,18
4,1,18
5,1,18
6,1,18
7,1,18
8,1,18
9,1,18
10,1,18
11,1,18
12,1,18
13,1,18
14,1,18
15,1,18
16,1,18
17,1,18
18,1,18
19,1,18
20,1,18
21,1,18
22,1,18
23,1,18
24,1,18
25,1,18
26,1,18
27,1,18
28,1,18
29,1,18
30,1,18
31,1,18
32,1,18
33,1,18
34,1,18
35,1,18
36,1,18
37,1,18
38,1,18
39,1,18
40,1,18
41,1,18
42,1,18
43,1,18
44,1,18
45,1,18
46,1,18
47,1,18
48,1,18
49,2,18
50,1,18
51,1,18
52,1,18
53,1,18
54,2,18
55,1,18
56,1,18
57,1,18
58,1,18
59,1,18
60,1,18
61,1,18
62,1,18
63,1,18
64,1,18
65,1,18
66,1,18
67,1,18
68,1,18
69,1,18
70,1,18
71,1,18
72,1,18
73,1,18
74,1,18
75,1,18
76,1,18
77,1,18
78,1,18
79,1,18
80,1,18
81,1,18
82,1,18
83,1,18
84,1,18
85,1,18
86,1,18
87,1,18
88,1,18
89,1,18
90,1,18
91,1,18
92,1,18
93,1,18
94,1,18
95,1,18
96,1,18
97,1,18
98,1,18
99,1,18
0,1,2
1,1,2
2,1,2
3,1,2
4,1,2
5,1,2
6,1,2
7,1,2
8,1,2
9,1,2
10,1,2
11,1,2
12,1,2
13,1,2
14,1,2
15,1,2
16,1,2
17,1,2
18,1,2
19,1,2
20,1,2
21,1,2
22,1,2
23,1,2
24,1,2
25,1,2
26,1,2
27,1,2
28,1,2
29,1,2
30,1,2
31,1,2
32,1,2
33,1,2
34,1,2
35,1,2
36,1,2
37,1,2
38,1,2
39,1,2
40,1,2
41,1,2
42,1,2
43,1,2
44,1,2
45,1,2
46,1,2
47,1,2
48,1,2
49,1,2
50,1,2
51,1,2
52,1,2
53,1,2
54,1,2
55,1,2
56,1,2
57,1,2
58,1,2
59,1,2
60,1,2
61,1,2
62,1,2
63,1,2
64,1,2
65,1,2
66,1,2
67,1,2
68,1,2
69,1,2
70,1,2
71,1,2
72,1,2
73,1,2
74,1,2
75,1,2
76,1,2
77,1,2
78,1,2
79,1,2
80,1,2
81,1,2
82,1,2
83,1,2
84,1,2
85,1,2
86,1,2
87,1,2
88,1,2
89,1,2
90,1,2
91,1,2
92,1,2
93,1,2
94,1,2
95,1,2
96,1,2
97,1,2
98,1,2
99,1,2
0,1,3
1,1,3
2,1,3
3,1,3
4,1,3
5,1,3
6,1,3
7,1,3
8,1,3
9,1,3
10,1,3
11,1,3
12,1,3
13,1,3
14,1,3
15,1,3
16,1,3
17,1,3
18,1,3
19,1,3
20,1,3
21,1,3
22,1,3
23,1,3
24,1,3
25,1,3
26,1,3
27,1,3
28,1,3
29,1,3
30,1,3
31,1,3
32,1,3
33,1,3
34,1,3
35,1,3
36,1,3
37,1,3
38,1,3
39,1,3
40,1,3
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,1,3
47,1,3
48,1,3
49,1,3
50,1,3
51,1,3
52,1,3
53,1,3
54,1,3
55,1,3
56,1,3
57,1,3
58,1,3
59,1,3
60,1,3
61,1,3
62,1,3
63,1,3
64,1,3
65,1,3
66,1,3
67,1,3
68,1,3
69,1,3
70,1,3
71,1,3
72,1,3
73,1,3
74,1,3
75,1,3
76,1,3
77,1,3
78,1,3
79,1,3
80,1,3
81,1,3
82,1,3
83,1,3
84,1,3
85,1,3
86,1,3
87,1,3
88,1,3
89,1,3
90,1,3
91,1,3
92,1,3
93,1,3
94,1,3
95,1,3
96,1,3
97,1,3
98,1,3
99,1,3
0,1,19
1,1,19
2,1,19
3,1,19
4,1,19
5,1,19
6,1,19
7,1,19
8,1,19
9,1,19
10,1,19
11,1,19
12,1,19
13,1,19
14,1,19
15,1,19
16,1,19
17,1,19
18,1,19
19,1,19
20,1,19
21,1,19
22,1,19
23,1,19
24,1,19
25,1,19
26,2,19
27,1,19
28,1,19
29,1,19
30,1,19
31,1,19
32,1,19
33,1,19
34,1,19
35,1,19
36,1,19
37,1,19
38,1,19
39,1,19
40,1,19
41,1,19
42,1,19
43,1,19
44,1,19
45,1,19
46,1,19
47,1,19
48,1,19
49,1,19
50,1,19
51,1,19
52,1,19
53,1,19
54,1,19
55,1,19
56,1,19
57,1,19
58,1,19
59,1,19
60,1,19
61,1,19
62,1,19
63,1,19
64,1,19
65,1,19
66,1,19
67,1,19
68,1,19
69,1,19
70,1,19
71,1,19
72,1,19
73,1,19
74,1,19
75,1,19
76,1,19
77,1,19
78,1,19
79,1,19
80,1,19
81,1,19
82,1,19
83,1,19
84,1,19
85,1,19
86,1,19
87,1,19
88,1,19
89,1,19
90,1,19
91,1,19
92,1,19
93,1,19
94,1,19
95,1,19
96,1,19
97,1,19
98,1,19
99,1,19
0,1,4
1,1,4
2,1,4
3,1,4
4,1,4
5,1,4
6,1,4
7,1,4
8,1,4
9,1,4
10,1,4
11,1,4
12,1,4
13,1,4
14,1,4
15,1,4
16,1,4
17,1,4
18,1,4
19,1,4
20,1,4
21,1,4
22,1,4
23,1,4
24,1,4
25,1,4
26,1,4
27,1,4
28,1,4
29,1,4
30,1,4
31,1,4
32,1,4
33,1,4
34,1,4
35,1,4
36,1,4
37,1,4
38,1,4
39,1,4
40,1,4
41,1,4
42,1,4
43,1,4
44,1,4
45,1,4
46,1,4
47,1,4
48,1,4
49,1,4
50,1,4
51,1,4
52,1,4
53,1,4
54,1,4
55,1,4
56,1,4
57,1,4
58,1,4
59,1,4
60,1,4
61,1,4
62,1,4
63,1,4
64,1,4
65,1,4
66,1,4
67,1,4
68,1,4
69,1,4
70,1,4
71,1,4
72,1,4
73,1,4
74,1,4
75,1,4
76,1,4
77,1,4
78,1,4
79,1,4
80,1,4
81,1,4
82,1,4
83,1,4
84,1,4
85,1,4
86,1,4
87,1,4
88,1,4
89,1,4
90,1,4
91,1,4
92,1,4
93,1,4
94,1,4
95,1,4
96,1,4
97,1,4
98,1,4
99,1,4
0,1,20
1,1,20
2,1,20
3,1,20
4,1,20
5,1,20
6,1,20
7,1,20
8,1,20
9,1,20
10,1,20
11,1,20
12,1,20
13,1,20
14,1,20
15,1,20
16,2,20
17,1,20
18,1,20
19,1,20
20,1,20
21,1,20
22,1,20
23,1,20
24,1,20
25,1,20
26,1,20
27,1,20
28,1,20
29,1,20
30,1,20
31,1,20
32,1,20
33,1,20
34,1,20
35,1,20
36,1,20
37,1,20
38,1,20
39,1,20
40,1,20
41,1,20
42,1,20
43,1,20
44,1,20
45,1,20
46,1,20
47,1,20
48,1,20
49,1,20
50,1,20
51,1,20
52,1,20
53,1,20
54,1,20
55,1,20
56,1,20
57,1,20
58,2,20
59,1,20
60,1,20
61,1,20
62,1,20
63,1,20
64,2,20
65,1,20
66,1,20
67,1,20
68,1,20
69,1,20
70,1,20
71,1,20
72,1,20
73,1,20
74,1,20
75,1,20
76,1,20
77,1,20
78,1,20
79,1,20
80,1,20
81,1,20
82,1,20
83,1,20
84,1,20
85,1,20
86,2,20
87,1,20
88,2,20
89,1,20
90,1,20
91,1,20
92,1,20
93,1,20
94,1,20
95,1,20
96,1,20
97,2,20
98,1,20
99,1,20
0,1,5
1,1,5
2,1,5
3,1,5
4,1,5
5,1,5
6,1,5
7,1,5
8,1,5
9,1,5
10,1,5
11,1,5
12,1,5
13,1,5
14,1,5
15,1,5
16,1,5
17,1,5
18,1,5
19,1,5
20,1,5
21,1,5
22,1,5
23,1,5
24,1,5
25,1,5
26,1,5
27,1,5
28,1,5
29,1,5
30,1,5
31,1,5
32,1,5
33,1,5
34,1,5
35,1,5
36,1,5
37,1,5
38,1,5
39,1,5
40,1,5
41,1,5
42,1,5
43,1,5
44,1,5
45,1,5
46,1,5
47,1,5
48,1,5
49,1,5
50,1,5
51,1,5
52,1,5
53,1,5
54,1,5
55,1,5
56,1,5
57,1,5
58,1,5
59,1,5
60,1,5
61,1,5
62,1,5
63,1,5
64,1,5
65,1,5
66,1,5
67,1,5
68,1,5
69,1,5
70,1,5
71,1,5
72,1,5
73,1,5
74,1,5
75,1,5
76,1,5
77,1,5
78,1,5
79,1,5
80,1,5
81,1,5
82,1,5
83,1,5
84,1,5
85,1,5
86,1,5
87,1,5
88,1,5
89,1,5
90,1,5
91,1,5
92,1,5
93,1,5
94,1,5
95,1,5
96,1,5
97,1,5
98,1,5
99,1,5
0,1,6
1,1,6
2,1,6
3,1,6
4,1,6
5,1,6
6,1,6
7,1,6
8,1,6
9,1,6
10,1,6
11,1,6
12,1,6
13,1,6
14,1,6
15,1,6
16,1,6
17,1,6
18,1,6
19,1,6
20,1,6
21,1,6
22,1,6
23,1,6
24,1,6
25,1,6
26,1,6
27,1,6
28,1,6
29,1,6
30,1,6
31,1,6
32,1,6
33,1,6
34,1,6
35,1,6
36,1,6
37,1,6
38,1,6
39,1,6
40,1,6
41,1,6
42,1,6
43,1,6
44,1,6
45,1,6
46,1,6
47,1,6
48,1,6
49,1,6
50,1,6
51,1,6
52,1,6
53,1,6
54,1,6
55,1,6
56,1,6
57,1,6
58,1,6
59,1,6
60,1,6
61,1,6
62,1,6
63,1,6
64,1,6
65,1,6
66,1,6
67,1,6
68,1,6
69,1,6
70,1,6
71,1,6
72,1,6
73,1,6
74,1,6
75,1,6
76,1,6
77,1,6
78,1,6
79,1,6
80,1,6
81,1,6
82,1,6
83,1,6
84,1,6
85,1,6
86,1,6
87,1,6
88,1,6
89,1,6
90,1,6
91,1,6
92,1,6
93,1,6
94,1,6
95,1,6
96,1,6
97,1,6
98,1,6
99,1,6
0,1,7
1,1,7
2,1,7
3,1,7
4,1,7
5,1,7
6,1,7
7,1,7
8,1,7
9,1,7
10,1,7
11,1,7
12,1,7
13,1,7
14,1,7
15,1,7
16,1,7
17,1,7
18,1,7
19,1,7
20,1,7
21,1,7
22,1,7
23,1,7
24,1,7
25,1,7
26,1,7
27,1,7
28,1,7
29,1,7
30,1,7
31,1,7
32,1,7
33,1,7
34,1,7
35,1,7
36,1,7
37,1,7
38,1,7
39,1,7
40,1,7
41,1,7
42,1,7
43,1,7
44,1,7
45,1,7
46,1,7
47,1,7
48,1,7
49,1,7
50,1,7
51,1,7
52,1,7
53,1,7
54,1,7
55,1,7
56,1,7
57,1,7
58,1,7
59,1,7
60,1,7
61,1,7
62,1,7
63,1,7
64,1,7
65,1,7
66,1,7
67,1,7
68,1,7
69,1,7
70,1,7
71,1,7
72,1,7
73,1,7
74,1,7
75,1,7
76,1,7
77,1,7
78,1,7
79,1,7
80,1,7
81,1,7
82,1,7
83,1,7
84,1,7
85,1,7
86,1,7
87,1,7
88,1,7
89,1,7
90,1,7
91,1,7
92,1,7
93,1,7
94,1,7
95,1,7
96,1,7
97,1,7
98,1,7
99,1,7
0,1,21
1,1,21
2,1,21
3,1,21
4,1,21
5,1,21
6,1,21
7,1,21
8,1,21
9,1,21
10,1,21
11,1,21
12,1,21
13,1,21
14,1,21
15,1,21
16,1,21
17,2,21
18,2,21
19,1,21
20,1,21
21,1,21
22,1,21
23,1,21
24,1,21
25,1,21
26,2,21
27,1,21
28,1,21
29,1,21
30,1,21
31,1,21
32,1,21
33,1,21
34,1,21
35,1,21
36,1,21
37,1,21
38,1,21
39,1,21
40,2,21
41,1,21
42,1,21
43,1,21
44,1,21
45,1,21
46,1,21
47,1,21
48,1,21
49,1,21
50,2,21
51,1,21
52,1,21
53,1,21
54,2,21
55,1,21
56,1,21
57,1,21
58,1,21
59,1,21
60,2,21
61,1,21
62,1,21
63,1,21
64,1,21
65,1,21
66,1,21
67,1,21
68,1,21
69,2,21
70,1,21
71,2,21
72,1,21
73,2,21
74,1,21
75,1,21
76,1,21
77,1,21
78,1,21
79,1,21
80,3,21
81,1,21
82,1,21
83,1,21
84,1,21
85,1,21
86,1,21
87,1,21
88,2,21
89,1,21
90,1,21
91,3,21
92,1,21
93,1,21
94,1,21
95,1,21
96,1,21
97,1,21
98,1,21
99,1,21
0,1,8
1,1,8
2,1,8
3,1,8
4,1,8
5,1,8
6,1,8
7,1,8
8,1,8
9,1,8
10,1,8
11,1,8
12,1,8
13,1,8
14,1,8
15,1,8
16,1,8
17,1,8
18,1,8
19,1,8
20,1,8
21,1,8
22,1,8
23,1,8
24,1,8
25,1,8
26,1,8
27,1,8
28,1,8
29,1,8
30,1,8
31,1,8
32,1,8
33,1,8
34,1,8
35,1,8
36,1,8
37,1,8
38,1,8
39,1,8
40,1,8
41,1,8
42,1,8
43,1,8
44,1,8
45,1,8
46,1,8
47,1,8
48,1,8
49,1,8
50,1,8
51,1,8
52,1,8
53,1,8
54,1,8
55,1,8
56,1,8
57,1,8
58,1,8
59,1,8
60,1,8
61,1,8
62,1,8
63,1,8
64,1,8
65,1,8
66,1,8
67,1,8
68,1,8
69,1,8
70,1,8
71,1,8
72,1,8
73,1,8
74,1,8
75,1,8
76,1,8
77,1,8
78,1,8
79,1,8
80,1,8
81,1,8
82,1,8
83,1,8
84,1,8
85,1,8
86,1,8
87,1,8
88,1,8
89,1,8
90,1,8
91,1,8
92,1,8
93,1,8
94,1,8
95,1,8
96,1,8
97,1,8
98,1,8
99,1,8
0,1,9
1,1,9
2,1,9
3,1,9
4,1,9
5,1,9
6,1,9
7,1,9
8,1,9
9,1,9
10,1,9
11,1,9
12,1,9
13,1,9
14,1,9
15,1,9
16,1,9
17,1,9
18,1,9
19,1,9
20,1,9
21,1,9
22,1,9
23,1,9
24,1,9
25,1,9
26,1,9
27,1,9
28,1,9
29,1,9
30,1,9
31,1,9
32,1,9
33,1,9
34,1,9
35,1,9
36,1,9
37,1,9
38,1,9
39,1,9
40,1,9
41,1,9
42,1,9
43,1,9
44,1,9
45,1,9
46,1,9
47,1,9
48,1,9
49,1,9
50,1,9
51,1,9
52,1,9
53,1,9
54,1,9
55,1,9
56,1,9
57,1,9
58,1,9
59,1,9
60,1,9
61,1,9
62,1,9
63,1,9
64,1,9
65,1,9
66,1,9
67,1,9
68,1,9
69,1,9
70,1,9
71,1,9
72,1,9
73,1,9
74,1,9
75,1,9
76,1,9
77,1,9
78,1,9
79,1,9
80,1,9
81,1,9
82,1,9
83,1,9
84,1,9
85,1,9
86,1,9
87,1,9
88,1,9
89,1,9
90,1,9
91,1,9
92,1,9
93,1,9
94,1,9
95,1,9
96,1,9
97,1,9
98,1,9
99,1,9
0,1,22
1,1,22
2,1,22
3,1,22
4,1,22
5,1,22
6,1,22
7,2,22
8,1,22
9,1,22
10,1,22
11,2,22
12,1,22
13,1,22
14,2,22
15,1,22
16,1,22
17,1,22
18,1,22
19,1,22
20,2,22
21,1,22
22,1,22
23,1,22
24,1,22
25,1,22
26,2,22
27,1,22
28,1,22
29,1,22
30,1,22
31,1,22
32,1,22
33,1,22
34,1,22
35,1,22
36,1,22
37,1,22
38,2,22
39,2,22
40,1,22
41,1,22
42,1,22
43,1,22
44,1,22
45,1,22
46,1,22
47,2,22
48,1,22
49,1,22
50,1,22
51,1,22
52,1,22
53,1,22
54,1,22
55,1,22
56,1,22
57,1,22
58,1,22
59,1,22
60,2,22
61,1,22
62,1,22
63,2,22
64,1,22
65,1,22
66,1,22
67,2,22
68,2,22
69,1,22
70,1,22
71,1,22
72,2,22
73,2,22
74,1,22
75,1,22
76,1,22
77,1,22
78,1,22
79,1,22
80,1,22
81,1,22
82,1,22
83,1,22
84,1,22
85,1,22
86,1,22
87,2,22
88,1,22
89,1,22
90,1,22
91,2,22
92,1,22
93,1,22
94,1,22
95,1,22
96,2,22
97,2,22
98,1,22
99,1,22
0,1,10
1,1,10
2,1,10
3,1,10
4,1,10
5,1,10
6,1,10
7,1,10
8,1,10
9,1,10
10,1,10
11,1,10
12,1,10
13,1,10
14,1,10
15,1,10
16,1,10
17,1,10
18,1,10
19,1,10
20,1,10
